,index,Title,Genre,Link
1410,1410,Pembaharuan perlindungan jaminan sosial pekerja migran Indonesia,Humaniora,https://www.antaranews.com/berita/3468099/pembaharuan-perlindungan-jaminan-sosial-pekerja-migran-indonesia
1411,1411,Ledakan di Kilang Pertamina Dumai akibatkan lima pekerja terluka,Humaniora,https://www.antaranews.com/berita/3468021/ledakan-di-kilang-pertamina-dumai-akibatkan-lima-pekerja-terluka
1412,1412,Brad Binder tampil heroik demi menangkan Sprint MotoGP Argentina,Olahraga,https://www.antaranews.com/berita/3468012/brad-binder-tampil-heroik-demi-menangkan-sprint-motogp-argentina
1413,1413,Alex Marquez klaim posisi pole perdana di kualifikasi MotoGP Argentina,Olahraga,https://www.antaranews.com/berita/3467916/alex-marquez-klaim-posisi-pole-perdana-di-kualifikasi-motogp-argentina
1414,1414,Polisi tingkatkan patroli malam hari di lokasi rawan kejahatan,Metro,https://ramadhan.antaranews.com/berita/3467604/polisi-tingkatkan-patroli-malam-hari-di-lokasi-rawan-kejahatan
1415,1415,KAI Commuter buka pos kesehatan di Stasiun Klaten,Ekonomi,https://www.antaranews.com/berita/3467550/kai-commuter-buka-pos-kesehatan-di-stasiun-klaten
1416,1416,Jalan lintas Palangka Raya-Buntok terendam banjir,Humaniora,https://www.antaranews.com/berita/3467247/jalan-lintas-palangka-raya-buntok-terendam-banjir
1417,1417,"Bautista, Lecuona tampil maksimal meski jatuh-bangun di Barcelona",Olahraga,https://www.antaranews.com/berita/3467172/bautista-lecuona-tampil-maksimal-meski-jatuh-bangun-di-barcelona
1418,1418,Menhan Prabowo dukung talenta muda pebalap motor Pandu Padmogani,Olahraga,https://www.antaranews.com/berita/3467169/menhan-prabowo-dukung-talenta-muda-pebalap-motor-pandu-padmogani
1419,1419,Tesla tarik truk Semi beberapa bulan setelah pengiriman,Otomotif,https://otomotif.antaranews.com/berita/3467121/tesla-tarik-truk-semi-beberapa-bulan-setelah-pengiriman
1420,1420,Dishub Bali antisipasi kemacetan di obyek wisata saat libur Lebaran,Ekonomi,https://www.antaranews.com/berita/3467055/dishub-bali-antisipasi-kemacetan-di-obyek-wisata-saat-libur-lebaran
1421,1421,Vinales dan Espargaro dominasi sesi latihan MotoGP Argentina,Olahraga,https://www.antaranews.com/berita/3466968/vinales-dan-espargaro-dominasi-sesi-latihan-motogp-argentina
1422,1422,Mobil pengangkut ternak curian kecelakaan di jalan nasional Pidie,Hukum,https://www.antaranews.com/berita/3466929/mobil-pengangkut-ternak-curian-kecelakaan-di-jalan-nasional-pidie
1423,1423,54 kendaraan terlibat insiden kecelakaan akibat salju di Turki,Humaniora,https://www.antaranews.com/video/3466815/54-kendaraan-terlibat-insiden-kecelakaan-akibat-salju-di-turki
1424,1424,KAI Daop Jember cek jalur kereta api jelang angkutan Lebaran,Ekonomi,https://ramadhan.antaranews.com/berita/3466755/kai-daop-jember-cek-jalur-kereta-api-jelang-angkutan-lebaran
1425,1425,Pelajar tertabrak anak petinggi Polri karena terobos lampu merah,Metro,https://www.antaranews.com/berita/3466611/pelajar-tertabrak-anak-petinggi-polri-karena-terobos-lampu-merah
1426,1426,Perusahaan otobus berharap lintas Sumatera bebas macet saat mudik,Ekonomi,https://www.antaranews.com/berita/3466260/perusahaan-otobus-berharap-lintas-sumatera-bebas-macet-saat-mudik
1427,1427,Nelayan tradisional di Lebak tidak melaut akibat dilanda cuaca buruk,Ekonomi,https://www.antaranews.com/berita/3466254/nelayan-tradisional-di-lebak-tidak-melaut-akibat-dilanda-cuaca-buruk
1428,1428,Polda NTT terima dua unit kapal patroli tipe C1,Hukum,https://www.antaranews.com/berita/3466245/polda-ntt-terima-dua-unit-kapal-patroli-tipe-c1
1429,1429,BPBD: Tiga jenis bencana landa Pamekasan saat Ramadhan,Warta Bumi,https://www.antaranews.com/berita/3466191/bpbd-tiga-jenis-bencana-landa-pamekasan-saat-ramadhan
1430,1430,Komisi III DPR dukung penegakan hukum tewasnya tiga TKA di Kotabaru,Hukum,https://www.antaranews.com/berita/3466083/komisi-iii-dpr-dukung-penegakan-hukum-tewasnya-tiga-tka-di-kotabaru
1431,1431,Pemkot Cirebon siagakan nakes di Terminal Harjamukti saat arus mudik,Humaniora,https://www.antaranews.com/berita/3466053/pemkot-cirebon-siagakan-nakes-di-terminal-harjamukti-saat-arus-mudik
1432,1432,Allianz Indonesia sediakan produk asuransi sesuai ketentuan OJK,Ekonomi,https://www.antaranews.com/berita/3465723/allianz-indonesia-sediakan-produk-asuransi-sesuai-ketentuan-ojk
1433,1433,Toprak makin percaya diri hadapi WSBK 2023 dengan pengaturan baru,Olahraga,https://www.antaranews.com/berita/3465603/toprak-makin-percaya-diri-hadapi-wsbk-2023-dengan-pengaturan-baru
1434,1434,"Bautista pimpin sesi tes WSBK di Barcelona, Toprak crash",Olahraga,https://www.antaranews.com/berita/3465423/bautista-pimpin-sesi-tes-wsbk-di-barcelona-toprak-crash
1435,1435,Stewards FIM rujuk kasus Marquez ke Pengadilan Banding MotoGP,Olahraga,https://www.antaranews.com/berita/3465393/stewards-fim-rujuk-kasus-marquez-ke-pengadilan-banding-motogp
1436,1436,Polres Bogor uji kelayakan bus jelang musim mudik Lebaran,Hukum,https://www.antaranews.com/berita/3465153/polres-bogor-uji-kelayakan-bus-jelang-musim-mudik-lebaran
1437,1437,27.652 warga di HSU terdampak banjir,Humaniora,https://www.antaranews.com/berita/3464934/27652-warga-di-hsu-terdampak-banjir
1438,1438,"PGN uji coba penggunaan BBG untuk motor, capai 38,7 km/liter",Ekonomi,https://www.antaranews.com/berita/3464697/pgn-uji-coba-penggunaan-bbg-untuk-motor-capai-387-km-liter
1439,1439,Polda Bali tangkap buronan Interpol Belarusia terkait kasus penipuan,Hukum,https://www.antaranews.com/berita/3464511/polda-bali-tangkap-buronan-interpol-belarusia-terkait-kasus-penipuan
1440,1440,Hoaks! ACT kembali kumpukan dana untuk Palestina,Humaniora,https://www.antaranews.com/berita/3464862/hoaks-act-kembali-kumpukan-dana-untuk-palestina
1441,1441,Wapres imbau pemudik motor manfaatkan program mudik gratis,Politik,https://www.antaranews.com/berita/3464283/wapres-imbau-pemudik-motor-manfaatkan-program-mudik-gratis
1442,1442,Survei Manulife: Orang-orang di Asia ingin memperpanjang rentang waktu kesehatan di masa pensiun,Rilis Pers,https://www.antaranews.com/berita/3464226/survei-manulife-orang-orang-di-asia-ingin-memperpanjang-rentang-waktu-kesehatan-di-masa-pensiun
1443,1443,Kemenkes minta cek kesehatan sebelum mudik Lebaran,Humaniora,https://www.antaranews.com/berita/3464115/kemenkes-minta-cek-kesehatan-sebelum-mudik-lebaran
1444,1444,Dua helikopter militer AS jatuh saat latihan di Kentucky,Dunia,https://www.antaranews.com/berita/3463929/dua-helikopter-militer-as-jatuh-saat-latihan-di-kentucky
1445,1445,Polisi tangani tabrakan kereta api dan truk di perlintasan 76 Jombang,Hukum,https://www.antaranews.com/berita/3463830/polisi-tangani-tabrakan-kereta-api-dan-truk-di-perlintasan-76-jombang
1446,1446,Daop 7 Madiun minta ganti rugi kerusakan jalur dan lokomotif,Ekonomi,https://www.antaranews.com/berita/3463833/daop-7-madiun-minta-ganti-rugi-kerusakan-jalur-dan-lokomotif
1447,1447,Catatan HFN 2023:  Wajah perfilman nasional kini dan masa depan,Hiburan,https://www.antaranews.com/berita/3463719/catatan-hfn-2023-wajah-perfilman-nasional-kini-dan-masa-depan
1448,1448,Tim SAR temukan korban terakhir akibat kapal terbakar di laut Lombok,Humaniora,https://www.antaranews.com/berita/3463677/tim-sar-temukan-korban-terakhir-akibat-kapal-terbakar-di-laut-lombok
1449,1449,Kebakaran kapal feri di Filipina tewaskan 10 orang,Dunia,https://www.antaranews.com/berita/3463620/kebakaran-kapal-feri-di-filipina-tewaskan-10-orang
1450,1450,Mudik aman dan nyaman dengan mobbi Certified,Rilis Pers,https://www.antaranews.com/berita/3463539/mudik-aman-dan-nyaman-dengan-mobbi-certified
1451,1451,"BMKG: Waspada gelombang tinggi 2,5-4 meter di Selat Sunda",Warta Bumi,https://www.antaranews.com/berita/3463533/bmkg-waspada-gelombang-tinggi-25-4-meter-di-selat-sunda
1452,1452,Tim Repsol Honda ajukan banding terkait perubahan sanksi untuk Marquez,Olahraga,https://www.antaranews.com/berita/3463275/tim-repsol-honda-ajukan-banding-terkait-perubahan-sanksi-untuk-marquez
1453,1453,Pemprov Banten sediakan mudik gratis ke 10 kabupaten/kota,Humaniora,https://www.antaranews.com/berita/3463065/pemprov-banten-sediakan-mudik-gratis-ke-10-kabupaten-kota
1454,1454,Tim SAR evakuasi satu nelayan ditemukan meninggal dunia,Humaniora,https://www.antaranews.com/berita/3462930/tim-sar-evakuasi-satu-nelayan-ditemukan-meninggal-dunia
1455,1455,PLN sediakan kuota mudik gratis untuk 10 ribu peserta,Ekonomi,https://ramadhan.antaranews.com/berita/3462666/pln-sediakan-kuota-mudik-gratis-untuk-10-ribu-peserta
1456,1456,"Jasa Raharja Sulut serahkan santunan Rp7,5 miliar",Humaniora,https://www.antaranews.com/berita/3462639/jasa-raharja-sulut-serahkan-santunan-rp75-miliar
1457,1457,BPJAMSOSTEK Purwokerto ajak perangkat RT/RW ikut program jamsostek,Humaniora,https://www.antaranews.com/berita/3462582/bpjamsostek-purwokerto-ajak-perangkat-rt-rw-ikut-program-jamsostek
1458,1458,Badan regulasi AS buka penyelidikan terhadap 50 ribu Tesla Model X,Otomotif,https://otomotif.antaranews.com/berita/3462189/badan-regulasi-as-buka-penyelidikan-terhadap-50-ribu-tesla-model-x
1459,1459,Tim SAR temukan lagi satu korban meninggal akibat kapal terbakar,Humaniora,https://www.antaranews.com/berita/3462060/tim-sar-temukan-lagi-satu-korban-meninggal-akibat-kapal-terbakar
1460,1460,Aston Martin sempat pertimbangkan ajak Vettel kembali gantikan Stroll,Olahraga,https://www.antaranews.com/berita/3461826/aston-martin-sempat-pertimbangkan-ajak-vettel-kembali-gantikan-stroll
1461,1461,Daftar film karya Adriyanto Dewo yang sayang untuk dilewatkan,Hiburan,https://www.antaranews.com/berita/3461658/daftar-film-karya-adriyanto-dewo-yang-sayang-untuk-dilewatkan
1462,1462,Kemenparekraf paparkan skenario sambut libur Lebaran 1444 H,Ekonomi,https://ramadhan.antaranews.com/berita/3461526/kemenparekraf-paparkan-skenario-sambut-libur-lebaran-1444-h
1463,1463,Pemudik motor diimbau manfaatkan program mudik gratis,Hukum,https://www.antaranews.com/berita/3461484/pemudik-motor-diimbau-manfaatkan-program-mudik-gratis
1464,1464,BPJAMSOSTEK Bekasi-Cikarang jamin kemudahan klaim Jaminan Hari Tua,Humaniora,https://www.antaranews.com/berita/3461478/bpjamsostek-bekasi-cikarang-jamin-kemudahan-klaim-jaminan-hari-tua
1465,1465,"Dukung mudik bersama BUMN 2023, PT BKI sediakan bus bagi 120 pemudik",Humaniora,https://www.antaranews.com/berita/3461451/dukung-mudik-bersama-bumn-2023-pt-bki-sediakan-bus-bagi-120-pemudik
1466,1466,Yunani akan gelar pemilu parlemen pada Mei mendatang,Dunia,https://www.antaranews.com/berita/3461208/yunani-akan-gelar-pemilu-parlemen-pada-mei-mendatang
1467,1467,Stasiun Cirebon Prujakan layani pendaftaran angkutan motor gratis,Ekonomi,https://ramadhan.antaranews.com/berita/3461151/stasiun-cirebon-prujakan-layani-pendaftaran-angkutan-motor-gratis
1468,1468,"Fasilitas migran Meksiko dekat perbatasan AS terbakar, 39 orang tewas",Dunia,https://www.antaranews.com/berita/3461130/fasilitas-migran-meksiko-dekat-perbatasan-as-terbakar-39-orang-tewas
